p_vec
2.7667380667354076
-1.229344902575455
2.3026916788595004
-1.9994711163880647
-0.1623200743887728
0.20207861267002244
1.6078399730648527
-1.2691514397876804
-1.644217265879067
-0.24070349494639545
-2.6243315076400013
0.7001942625385209
-1.3353265607389913
-1.0942044693846662
-2.2748701486519147
0.4871527741049194
-0.034694480078029784
0.02462829094076973
0.017039425742622627
453.94003919436756
24.982601735472457
706.543941578169
-0.37450635591683057
15.605314156834554
